tipo;id;nombre_institucion;tipo_institucion_i;tipo_institucion_ii;tipo_institucion_iii;año;variable;valor
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nacionalidad;136
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nacionalidad;NA
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;54532352941176496
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;55601612903225800
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;53636486486486496
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por rango de horas contratadas;130
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por rango de horas contratadas;5
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por rango de horas contratadas;1
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por rango de horas contratadas;NA
Total;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por rango de horas contratadas;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por insitución;62
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por insitución;74
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por insitución;136
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de edad de los acádemicos;36048387096774200
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de edad de los acádemicos;38891891891891904
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de edad de los acádemicos;37595588235294096
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;34
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;17
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;7
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;4
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;...19;28
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;...19;27
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;...19;13
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;...19;5
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;...19;1
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;...19;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Número de JCE de la institución que trabajan en 1 o más instituciones;124
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Número de JCE de la institución que trabajan en 1 o más instituciones;8
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Número de JCE de la institución que trabajan en 1 o más instituciones;4
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;2
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;125
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;2
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;6
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;1
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nivel de formación;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);136
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por región en que se desempeña (orden geográfico);NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nacionalidad;136
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por nacionalidad;NA
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;54532352941176496
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;55601612903225800
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;53636486486486496
JCE;914;CFT DE LA REGION DEL MAULE;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de horas acádemicas contratadas a la semana por académico;130
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por insitución;49
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por insitución;40
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;N° de académicos por insitución;89
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de edad de los acádemicos;36122448979591800
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de edad de los acádemicos;37175000000000000
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Promedio de edad de los acádemicos;36595505617977504
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;25
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;16
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;7
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;1
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;NA
Total;915;CFT DE LA REGION DEL BIO BIO;Centros de Formación Técnica;Centros de Formación Técnica;Centros de Formación Técnica Estatales;PAC_2024;Rango de Edad de académicos;NA
